transaction_id,vendor_id,category_code,kind,amount_minor
0b87dbfc-ac1b-5cf0-bdb5-ef31bc93a174,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-20000
3858020e-5fe3-5ea7-ac88-fee402fd0b2d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-320000
3b731e3f-5faf-4c3f-8775-d8a99ebf3c6a,c212531e-e5ce-5540-b467-81a4b60e2fcb,SUP,vendor_payment,-4463413
4cc2263a-6acd-46e2-904e-3fee216da8fc,cb594e5f-b964-5154-b88d-6a5b35a1b057,SUP,vendor_payment,-403544
66653666-346f-5a97-a679-6f8028a3e939,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-101
8271b49a-a81c-5f18-8289-d58fdf76764e,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000000
83818844-2d82-5dd9-9ad3-35628b6a2d5b,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000001
86555dea-681b-5b03-be6b-e1d064618a13,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
871e44a9-090b-5889-a8b2-945d7832e79c,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
96a2475e-7b55-5a24-9430-1102da7172f3,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-45000
9a27e7b5-1cf3-5a58-8079-fec1365271d8,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
b3431bbd-2076-487d-bd50-6ede6bf12769,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,SUP,vendor_payment,-315371489
c618cf86-6d9c-5567-8146-462784d1c6cc,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
de2ddf15-a3c5-5119-802d-ccdf7644ce91,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
de6ba5cf-5275-5a39-80b2-2a9d8c1101e7,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-10000
ec28503b-e03f-570e-aa5f-e20508390a7d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-550000
faf009dd-d0c1-40ce-a97c-de8021987fcc,f22ef9ca-1db5-5774-bbe8-bbc1a30be2dd,SUP,vendor_payment,-37720106
