transaction_id,vendor_id,category_code,kind,amount_minor
090d63e8-2228-5b81-a9f0-efbf67f56428,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-150000
0944fe54-9a05-4cff-857b-5c26e433e041,bd8e03c0-b540-5225-85ee-86af7c924b1d,SERV,vendor_payment,-1920154
0b87dbfc-ac1b-5cf0-bdb5-ef31bc93a174,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-20000
129e5a23-d8aa-51ec-9ab9-abf22e19d8e6,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-400000
237a51dd-026d-5ef4-b4da-89aec0bf5891,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-400000
2a9d82c9-6c95-4c39-a4a0-2a136d71fcca,7e8cc9d9-297c-5a39-b67c-3aaddece50d4,TECH,vendor_payment,-4766621
3858020e-5fe3-5ea7-ac88-fee402fd0b2d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-320000
3b731e3f-5faf-4c3f-8775-d8a99ebf3c6a,c212531e-e5ce-5540-b467-81a4b60e2fcb,SUP,vendor_payment,-4463413
4cc2263a-6acd-46e2-904e-3fee216da8fc,cb594e5f-b964-5154-b88d-6a5b35a1b057,SUP,vendor_payment,-403544
4f4a4528-cebd-417a-b174-859efb195734,9e31f002-04dc-576f-b04a-7810aab351aa,UTIL,vendor_payment,-3607026
532e567b-2411-4a97-8205-890792b8211c,3fe36217-513d-5d1e-a370-87ca79cb7dc7,LOG,vendor_payment,-23986401
5ab13807-fcbc-580e-97b3-4e2a7dc7d12f,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-200000
5eea1f24-4538-548a-960f-5b60049822a6,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-990000
61b58652-d27f-5695-9b11-5c0e9649303f,8463a659-7733-5594-8590-3d7cd66a5c08,LOG,vendor_payment,-600000
66653666-346f-5a97-a679-6f8028a3e939,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-101
8271b49a-a81c-5f18-8289-d58fdf76764e,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000000
83818844-2d82-5dd9-9ad3-35628b6a2d5b,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-5000001
86555dea-681b-5b03-be6b-e1d064618a13,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
86bba9e3-8c33-567f-a756-968088746855,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-2500000
871e44a9-090b-5889-a8b2-945d7832e79c,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
8b60c6a6-1f81-4d94-8549-e1d54dbf3934,8c44d008-53f7-596a-b199-37f3269feea3,UTIL,vendor_payment,-1954755
94d174a8-a215-5e4e-8b57-0db716bf3470,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-600000
96a2475e-7b55-5a24-9430-1102da7172f3,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-45000
9a10db39-826c-4616-9ebf-e2ce215c3dc0,54719001-fd55-5f9d-8b4e-887178dd2f03,TECH,vendor_payment,-4438999
9a27e7b5-1cf3-5a58-8079-fec1365271d8,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
9f061afc-d162-43b4-a612-519c0c8ee9d7,6162fefd-5e2c-5b46-9196-19877bc1dc92,UTIL,vendor_payment,-4138028
a22f9693-2129-4a27-9ff7-d8566d25022b,b7246714-7696-5218-97d3-ec9f16a96d23,SERV,vendor_payment,-40423804
ac34a0ed-c0d5-5798-b9f1-21f85f5402e7,88f2432f-d934-52a9-b04a-21e1f88ff115,UTIL,vendor_payment,-230000
b3431bbd-2076-487d-bd50-6ede6bf12769,43a483cc-a5dc-51c4-89ab-f35c67bf04ab,SUP,vendor_payment,-315371489
c2c14aea-5257-4b87-92ea-5ce38f1a493c,7d9808dd-3821-5fb9-b119-a0bd774ca03c,UTIL,vendor_payment,-91748
c3c30eb4-4282-51c5-b831-c766a537c378,8f88c1b0-076b-5795-b71d-b486d2344bf6,SERV,vendor_payment,-400000
c618cf86-6d9c-5567-8146-462784d1c6cc,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-1000000
dac59079-4035-49d8-a544-49b453599815,b27be532-f849-53e0-b298-6c23a1f29e92,SERV,vendor_payment,-449052
de2ddf15-a3c5-5119-802d-ccdf7644ce91,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-120000
de6ba5cf-5275-5a39-80b2-2a9d8c1101e7,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-10000
e41439a2-df9e-4f55-b739-cffe53d972b3,8c44d008-53f7-596a-b199-37f3269feea3,UTIL,vendor_payment,-2189214
ec28503b-e03f-570e-aa5f-e20508390a7d,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-550000
f118b444-6fab-4bd3-8085-39c3a0b4aeb4,2ddcf1b8-1753-56b3-a60a-27ba9b9a0c8b,LOG,vendor_payment,-11379448
faf009dd-d0c1-40ce-a97c-de8021987fcc,f22ef9ca-1db5-5774-bbe8-bbc1a30be2dd,SUP,vendor_payment,-37720106
