transaction_id,vendor_id,category_code,kind,amount_minor
005939f9-1b27-56e8-956c-72a7d9c4c36e,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
20c80222-cf11-49d4-9e2f-1f2c49fc4f11,481dfbde-f953-5ec7-81b7-1dcc5910cc57,SERV,vendor_payment,-4268940
2504e461-b77c-5f41-be25-4aa89213b612,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
280346e1-6c21-41a0-abfc-48c474eeb779,2944fa7a-c322-53a9-ba46-4cb8c85c8d15,TECH,vendor_payment,-368605516
28820224-53e9-4088-9850-bd6d5f32d2d6,252d221d-75f9-503d-a310-5720c7e3f003,SERV,vendor_payment,-2863613
423b89ac-c2e0-5105-8372-2708ee4c21f6,f22c83a8-9d83-5529-a9b5-56b892019de1,SUP,vendor_payment,-750000
446480be-8f93-47f8-af54-4cbc616c6b3a,8eeb06f6-ac4a-502a-82ae-d92769fe3b88,UTIL,vendor_payment,-35840294
4d996177-b248-4915-a226-7c77bf90b457,20ba8481-4838-57a8-85c4-600e334e994d,SUP,vendor_payment,-6706459
5228ce90-be58-4734-9899-d5bac31ce6ff,062379c9-df52-5839-ac2c-84c2f769737e,TECH,vendor_payment,-3178838
61367437-946b-49e1-9e5c-77b43697b9b0,f4429e57-7327-591d-a6e0-daa2dc7243ea,SUP,vendor_payment,-29328847
626222d8-79c9-5acf-9503-a00b551f1a9c,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
94be783a-cd0a-4444-a2cf-7edc2007dac0,96cb7db8-3817-5d76-9d8c-b73e2a17bbec,SUP,vendor_payment,-2158646
9c46a1fa-5c1a-4094-a6a6-d190e0e6d86e,87a75965-a272-5a35-900e-1762ba9488ed,LOG,vendor_payment,-1528576
b6b67fe7-9140-4d94-9372-8bf150ac307c,5243a818-9d8e-5646-b3d1-2471cba98005,TECH,vendor_payment,-2615423
c065089c-6898-4044-ae90-89916bb2c7e2,f27aaedd-4c53-5c6f-9527-59387c250723,SUP,vendor_payment,-4497562
c4e375d7-5461-4fb3-9f6a-84f7c191bd80,997cec34-5c60-56ac-a6b4-a3d4e25e3313,UTIL,vendor_payment,-1280982
ccc4e1b9-883f-430b-b27b-2fcef7eaafe4,807ea2e2-6f6f-5cab-9638-b69db7d91d38,TECH,vendor_payment,-3290053
d6b016e0-e76e-4b13-ac1f-689bd4a7efd9,f4850a20-7781-56a4-ba35-69ed5bf54617,TECH,vendor_payment,-88568104
d70c1dd6-0950-438d-97c5-8563dfd2221f,b27be532-f849-53e0-b298-6c23a1f29e92,SERV,vendor_payment,-1082142
db157ca9-9f30-4189-b301-3a587b9669d0,bd8e03c0-b540-5225-85ee-86af7c924b1d,SERV,vendor_payment,-10969996
dbb7d463-f57b-4fab-9f24-484e11cc0214,54e16296-56ab-5e7f-9589-3ef42a534f10,UTIL,vendor_payment,-2559380
e2857c52-b027-5a89-91a1-6b4eab59cd15,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
e57a5d27-d80e-49cb-8e8c-0ebaee5b509c,39232d57-1696-57b0-88d3-e9f5e8ed24f2,UTIL,vendor_payment,-3056234
e6be9bcd-96b3-4f99-9044-0d1b95e117d0,291a230d-b959-548a-bb4e-48ef410ee686,SUP,vendor_payment,-4103583
ea1be4fc-8685-4e36-ab22-4e46a4913222,54719001-fd55-5f9d-8b4e-887178dd2f03,TECH,vendor_payment,-647818
f4259c18-b2f5-5419-ad30-90b3e88e8a8b,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
fd33d70f-b726-552b-9a95-7c5b4b050e9f,5d74c914-28b2-5787-aa3b-55eaff8775e6,TECH,vendor_payment,-100000
